Sample rows from table: mnrBillItem

ID	mnrBillID	Number	MatID	StoreID	CostJobID	Qty1	Qty2	Qty3	Qty4	Qty5	Unit	Price	Disc	Extra	Bonus1	Bonus2	Bonus3	Bonus4	Bonus5	CostItem	Notes	Length	Width	Height	ExpireDate	ProductDate	SalesmanID	Vendor	VAT	VATRatio	Class	Cnt	RelNum	Status	ProvideDate	Disc1	Disc2	OfferID	LinkID	Tax2	Tax2Ratio	Tax3	Tax3Ratio
78374A8B-5BE8-4863-B6A3-86A15FE37F49	D3AF871E-E3AF-4375-9B6F-15D6BD65596D	0	5F7EA9D1-205B-4C60-B3F3-3AD4237F320D	343243E5-6620-4057-A61F-E75FA7374FEF	00000000-0000-0000-0000-000000000000	1.0	0.0	0.0	0.0	0.0	1	49700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	1980-01-01 00:00:00	1980-01-01 00:00:00	00000000-0000-0000-0000-000000000000		7455.0	0.15		0.0	0	0	1980-01-01 00:00:00	0.0	0.0	00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000	0.0	0.0	0.0	0.0
164EC84E-B054-449A-872A-10479CF35813	83DFA476-5D7D-428E-A14F-1ABCC4C81B04	0	B8FA5417-2013-4629-908E-AB532880DD52	343243E5-6620-4057-A61F-E75FA7374FEF	00000000-0000-0000-0000-000000000000	1.0	0.0	0.0	0.0	0.0	1	100000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	1980-01-01 00:00:00	1980-01-01 00:00:00	00000000-0000-0000-0000-000000000000		15000.0	0.15		0.0	0	0	1980-01-01 00:00:00	0.0	0.0	00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000	0.0	0.0	0.0	0.0
97AE93F9-A8FF-4ED9-8AD2-687CEBECD218	90716F95-77B6-415A-B1D3-1FE3E7F0FC84	0	1A64E981-58A7-4492-B6DF-56AFEA2D24F2	343243E5-6620-4057-A61F-E75FA7374FEF	00000000-0000-0000-0000-000000000000	1.0	0.0	0.0	0.0	0.0	1	85425.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	1980-01-01 00:00:00	1980-01-01 00:00:00	00000000-0000-0000-0000-000000000000		12813.75	0.15		0.0	0	0	1980-01-01 00:00:00	0.0	0.0	00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000	0.0	0.0	0.0	0.0
079C2CA3-0EC5-4571-BBFA-1ABA27CD15B6	D7F15D1C-F765-47E2-BF50-2F669A9F06DB	0	1A64E981-58A7-4492-B6DF-56AFEA2D24F2	343243E5-6620-4057-A61F-E75FA7374FEF	00000000-0000-0000-0000-000000000000	1.0	0.0	0.0	0.0	0.0	1	91234.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	1980-01-01 00:00:00	1980-01-01 00:00:00	00000000-0000-0000-0000-000000000000		13685.1	0.15		0.0	0	0	1980-01-01 00:00:00	0.0	0.0	00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000	0.0	0.0	0.0	0.0
69FD70E5-F5CC-479D-9A39-BB51C3145610	3A9DF4D7-B0E2-49D2-A436-37F488160D4D	0	1A64E981-58A7-4492-B6DF-56AFEA2D24F2	343243E5-6620-4057-A61F-E75FA7374FEF	00000000-0000-0000-0000-000000000000	1.0	0.0	0.0	0.0	0.0	1	70649.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	1980-01-01 00:00:00	1980-01-01 00:00:00	00000000-0000-0000-0000-000000000000		10597.35	0.15		0.0	0	0	1980-01-01 00:00:00	0.0	0.0	00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000	0.0	0.0	0.0	0.0
42C20872-3F10-4F5F-B531-718778CB3B1B	7A87CCA6-B18B-48F4-9175-4CE19C702ECD	0	5F7EA9D1-205B-4C60-B3F3-3AD4237F320D	343243E5-6620-4057-A61F-E75FA7374FEF	00000000-0000-0000-0000-000000000000	1.0	0.0	0.0	0.0	0.0	1	30792.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	1980-01-01 00:00:00	1980-01-01 00:00:00	00000000-0000-0000-0000-000000000000		4618.8	0.15		0.0	0	0	1980-01-01 00:00:00	0.0	0.0	00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000	0.0	0.0	0.0	0.0
4FB8D49B-3A5D-4935-870F-1B37FED832B1	32F717CB-74D6-4C56-822A-543050CDB991	0	B8FA5417-2013-4629-908E-AB532880DD52	343243E5-6620-4057-A61F-E75FA7374FEF	00000000-0000-0000-0000-000000000000	1.0	0.0	0.0	0.0	0.0	1	100000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	1980-01-01 00:00:00	1980-01-01 00:00:00	00000000-0000-0000-0000-000000000000		15000.0	0.15		0.0	0	0	1980-01-01 00:00:00	0.0	0.0	00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000	0.0	0.0	0.0	0.0
7CCEA725-EBF4-4546-9DAC-D70ED5C27E04	91834488-622B-4C3A-B431-86A554BDD876	0	1A64E981-58A7-4492-B6DF-56AFEA2D24F2	343243E5-6620-4057-A61F-E75FA7374FEF	00000000-0000-0000-0000-000000000000	1.0	0.0	0.0	0.0	0.0	1	85425.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	1980-01-01 00:00:00	1980-01-01 00:00:00	00000000-0000-0000-0000-000000000000		12813.75	0.15		0.0	0	0	1980-01-01 00:00:00	0.0	0.0	00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000	0.0	0.0	0.0	0.0
